D_TRADE,N_SECURITY,OPEN_PRC,CLOSE_PRC,LOW_PRC,HIGH_PRC,DVD_YIELD,BOOK_VALUE,PB_RATIO,PE_RATIO,Q_VOLUME,MKT_CAP,ADJUST_FACTOR,TURNOVER,I_MARKET,I_INDUSTRY,I_SECTOR,SENTIMENT_AVG,SENTIMENT_SUM,Baro_Index,Fundamental_Score,Technic_Score,Quant_Score,Total_score,Rank,SET_CLOSE,SET50_CLOSE,SET100_CLOSE,SECTOR_OPEN,SECTOR_CLOSE,SECTOR_LOW,SECTOR_HIGH,SECTOR_YIELD,SECTOR_TURNOVER,SECTOR_MKT_YIELD,SECTOR_MKT_PE,SECTOR_MKT_CAP,SECTOR_MKT_PBV,ORD_IMB,ORD_IMB_R,Q_SHORT,A_SHORT,EBIT,DEPRE,CASH,SH_INV,DEBT,M_NVDR_BUY,M_NVDR_SELL,Q_NVDR_BUY,Q_NVDR_SELL,OPEN_INTEREST,F_Q_VOLUME,NET_SBL_VALUE,TOTAL_NOMINAL_SSF,TOTAL_VALUE_DW_STOCK50_CALL,TOTAL_VALUE_DW_STOCK50_PUT,TOTAL_VALUE_DW_SET50_CALL,TOTAL_VALUE_DW_SET50_PUT,TOP15_NET_NVDR_VALUE,NET_VOLUME_CONTRACTS_SET50_BY_FOREIGN,NET_VALUE_STOCK_BY_FOREIGN
2025-06-11 00:00:00.000,"BBIK                ",20.6,20.2,20.2,20.6,1.0900000333786,9.62,2.1,13.26,149400,4040312574.8,1,0.0700000002980232,S,63,71,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119180,477320,5900,23500,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"BBGI                ",3.06,3.04,3.02,3.06,3.28999996185303,6.43,0.47,19.64,78300,4395840000,1,0.00999999977648258,A,6,9,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,15086.98,15073.34,15040.33,15179.48,5.04,334624539,5.04,12.38,2788307930349.35,0.91,NULL,NULL,600,1824,NULL,NULL,NULL,NULL,NULL,3040,94452,1000,31100,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"BAY                 ",21.9,21.7,21.7,21.9,3.92000007629395,54.29,0.4,5.38,44100,159620030474.1,1,0,A,3,2,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,397.14,397.26,396.01,397.73,7.09,350696328,7.09,7.28,1924571134361.6,0.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,322450,NULL,14800,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"BAREIT              ",9.3,9.3,9.25,9.3,7.96000003814697,9.98,0.93,NULL,20500,9606900000,1,0,A,5,33,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,119.31,118.76,118.54,119.61,6.83,10861211,6.83,0.00,272409862439.4,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"BANPU               ",4.48,4.44,4.42,4.48,6.76000022888184,11.04,0.4,0,14002200,44483928099,1,0.140000000596046,A,6,9,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,15086.98,15073.34,15040.33,15179.48,5.04,334624539,5.04,12.38,2788307930349.35,0.91,NULL,NULL,420800,1877020,NULL,NULL,NULL,NULL,NULL,8857498,32461364.1,1988500,7287435,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"BAM                 ",6.8,6.7,6.6,6.8,5.21999979019165,13.75,0.49,15.52,16581300,21654683410,1,0.509999990463257,A,3,11,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,2125.75,2099.61,2067.05,2129.90,2.74,191141107,2.74,18.45,415960503577.6,1.11,NULL,NULL,761300,5102265,NULL,NULL,NULL,NULL,NULL,18227846.7,15165725,2719401,2265900,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"BAFS                ",8.5,8.35,8.35,8.5,3.58999991416931,8.59,0.97,32.59,152900,5323092877.55,1,0.0199999995529652,A,6,9,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,15086.98,15073.34,15040.33,15179.48,5.04,334624539,5.04,12.38,2788307930349.35,0.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8481.9,589555,1002,70300,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"BA                  ",13.5,13.4,13.2,13.6,9.69999980926514,7.56,1.77,7.84,3089200,28140000000,1,0.150000005960464,A,7,28,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,181.62,183.14,181.39,184.80,3.17,209795322,3.17,16.23,825530020482.05,1.62,NULL,NULL,141900,1907100,NULL,NULL,NULL,NULL,NULL,14635530,19003750,1088200,1415400,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"B52                 ",0.2,0.22,0.2,0.22,0,0.15,1.46,0,3000,221381404.42,1,0,A,7,5,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,21179.56,21140.37,21027.96,21222.59,3.32,165348268,3.32,16.33,1156896589338.62,1.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,NULL,200,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"B                   ",0.04,0.04,0.04,0.05,0,0.43,0.09,0,770500,322960364.2,1,0.00999999977648258,A,7,28,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,181.62,183.14,181.39,184.80,3.17,209795322,3.17,16.23,825530020482.05,1.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3909,NULL,79200,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AYUD                ",32.25,32,31.75,32.25,8.02999973297119,33.2,0.96,10.17,7200,12456541792,1,0,A,3,16,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,8256.14,8217.24,8207.53,8272.99,5.40,8189175,5.40,10.57,233360257969,0.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1580.25,75124.5,50,2331,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AXTRART             ",11.4,11.5,11.4,11.6,0,12.42,0.93,NULL,662100,26878753672,1,0.0299999993294477,A,5,33,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,119.31,118.76,118.54,119.61,6.83,10861211,6.83,0.00,272409862439.4,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AWC                 ",1.97,1.93,1.91,1.97,3.89000010490417,2.92,0.66,9.94,50400000,61785034223,1,0.170000001788139,A,5,25,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,139.23,138.52,137.85,139.36,5.62,315904986,5.62,10.61,635532905965.66,0.68,NULL,NULL,1305100,2534550,NULL,NULL,NULL,NULL,NULL,19456994.28,51599361,10063212,26695100,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AURA                ",14.6,14.2,14.1,14.7,2.96000003814697,5.1,2.79,15.05,2450900,18942800000,1,0.180000007152557,A,2,27,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,526.18,519.73,519.56,530.70,3.82,4058184,3.82,14.64,49619450209.56,0.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7277920,4191690,510700,290100,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AUCT                ",5.45,5.45,5.45,5.55,12.289999961853,1.13,4.84,9.79,138700,2997500000,1,0.0299999993294477,S,62,70,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70945,1100,12900,200,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AU                  ",7.05,7.1,7,7.1,4.65000009536743,1.44,4.94,18.84,308800,5790927283.1,1,0.0399999991059303,S,56,64,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228620,659505,32200,93300,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ATP30               ",0.89,0.87,0.87,0.89,3.45000004768372,0.8,1.09,11.8,317900,593609750.46,1,0.0500000007450581,S,62,70,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17400,17401,20000,20000,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASW                 ",6.65,6.65,6.55,6.65,0,8.91,0.75,4.27,22300,5983301257.5,1,0,A,5,25,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,139.23,138.52,137.85,139.36,5.62,315904986,5.62,10.61,635532905965.66,0.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASP                 ",2,2.02,2,2.02,7.46999979019165,2.35,0.86,19.66,988100,4253425208.88,1,0.0500000007450581,A,3,11,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,2125.75,2099.61,2067.05,2129.90,2.74,191141107,2.74,18.45,415960503577.6,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74974,6000,37400,3000,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASN                 ",1.12,1.07,1.03,1.12,0,1.56,0.69,0,136600,200303949.71,1,0.0700000002980232,S,58,66,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASK                 ",6.75,6.7,6.6,6.75,3.57999992370605,16.58,0.4,15.54,182500,4715401576,1,0.0299999993294477,A,3,11,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,2125.75,2099.61,2067.05,2129.90,2.74,191141107,2.74,18.45,415960503577.6,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2675,22780,400,3400,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASIMAR              ",1.41,1.38,1.37,1.41,8.69999980926514,1.8,0.76,7.02,25500,356441700.06,1,0.00999999977648258,A,7,28,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,181.62,183.14,181.39,184.80,3.17,209795322,3.17,16.23,825530020482.05,1.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASIAN               ",6.85,6.9,6.85,6.95,14.3500003814697,8.23,0.84,6.97,492400,5617204157.1,1,0.0599999986588955,A,1,12,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,9111.62,9045.92,9020.26,9142.93,4.89,158113511,4.89,10.56,785312960133.79,1.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,625105,1140345,90500,165500,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASIA                ",0,0,0,0,5.09999990463257,18.35,0.28,146.44,0,1632000000,1,0,A,7,14,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,408.22,403.55,401.22,409.62,2.44,55289024,2.44,18.29,221091959439.65,1.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASEFA               ",3.4,3.4,3.4,3.42,4.15999984741211,3.72,0.91,17.05,176300,1855204220,1,0.0299999993294477,A,4,32,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,18.29,18.27,18.20,18.31,4.48,7314467,4.48,11.67,27347747709.73,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,680,NULL,200,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ASAP                ",1.29,1.3,1.28,1.3,0,1.14,1.14,0,68900,943799963.6,1,0.00999999977648258,A,3,11,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,2125.75,2099.61,2067.05,2129.90,2.74,191141107,2.74,18.45,415960503577.6,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AS                  ",2.3,2.24,2.22,2.46,0,2.61,0.86,7.37,3976500,1118312755.84,1,0.800000011920929,A,7,10,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,22.01,21.93,21.92,22.38,1.82,212636570,1.82,0.00,110736305000.82,1.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1216990,586724,511100,248100,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ARROW               ",4.88,4.88,4.86,4.9,7.17000007629395,5.13,0.95,10.22,5300,1253656891.52,1,0,S,60,68,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2430,NULL,500,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ARIP                ",0.4,0.38,0.38,0.4,4.44999980926514,0.49,0.78,20.06,52200,177080000,1,0.00999999977648258,S,62,70,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3800,NULL,10000,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ARIN                ",0.46,0.44,0.44,0.47,0,0.54,0.81,0,1087800,264000000,1,0.180000007152557,S,60,68,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11484,5940,26100,13200,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AQUA                ",0.16,0.16,0.15,0.17,0,0.84,0.19,0,6606600,913993149.92,1,0.119999997317791,A,7,10,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,22.01,21.93,21.92,22.38,1.82,212636570,1.82,0.00,110736305000.82,1.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27707,NULL,173400,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"APURE               ",3.4,3.38,3.38,3.4,6.51000022888184,2.77,1.22,12.14,200,3238980975.1,1,0,A,1,12,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,9111.62,9045.92,9020.26,9142.93,4.89,158113511,4.89,10.56,785312960133.79,1.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"APP                 ",2.18,2.2,2.16,2.24,5.90999984741211,1.49,1.48,6.33,650000,616000000,1,0.230000004172325,S,63,71,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,265100,8388,120500,3800,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"APO                 ",1.33,1.37,1.33,1.42,13.8699998855591,1.06,1.29,4.09,739000,465800000,1,0.219999998807907,S,56,64,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"APCS                ",1.37,1.37,1.37,1.37,0,2.52,0.54,0,1800,904199810.94,1,0,A,5,35,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,31.78,31.63,31.28,31.99,1.70,19494867,1.70,0.00,73879613544.7,0.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"APCO                ",3.32,3.36,3.3,3.36,2.74000000953674,0.94,3.57,39.71,39500,2016000000,1,0.00999999977648258,A,2,22,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,66.87,66.57,66.36,67.08,5.67,6948284,5.67,11.89,60475039132,0.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12096,NULL,3600,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AP                  ",6.65,6.4,6.4,6.65,9.38000011444092,14.15,0.45,4.13,17083500,20133756768,1,0.540000021457672,A,5,25,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,139.23,138.52,137.85,139.36,5.62,315904986,5.62,10.61,635532905965.66,0.68,NULL,NULL,679800,4401890,NULL,NULL,NULL,NULL,NULL,40636617.5,3114065,6273750,478900,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AOT                 ",32,32.5,32,33,2.4300000667572,8.62,3.77,24.14,34447700,464285250000,1,0.25,A,7,28,1,1,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,181.62,183.14,181.39,184.80,3.17,209795322,3.17,16.23,825530020482.05,1.62,NULL,NULL,3388200,110598800,NULL,NULL,NULL,NULL,NULL,208532320,212510377.5,6411826,6551437,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ANI                 ",3.3,3.48,3.2,3.6,5.75,4.29,0.81,10.06,96300,6431040000,1,0.00999999977648258,A,7,28,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,181.62,183.14,181.39,184.80,3.17,209795322,3.17,16.23,825530020482.05,1.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16756,NULL,5000,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ANAN                ",0.41,0.4,0.4,0.42,0,2.63,0.15,0,1611300,1666502062.8,1,0.0399999991059303,A,5,25,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,139.23,138.52,137.85,139.36,5.62,315904986,5.62,10.61,635532905965.66,0.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21480,421557,53700,1027700,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMR                 ",0.64,0.63,0.62,0.64,0,1.44,0.44,0,295000,378000000,1,0.0500000007450581,A,8,6,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,191.44,191.28,191.01,192.93,2.87,187513989,2.87,38.40,1582609609173.87,3.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3780,NULL,6000,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMC                 ",2.02,2.12,2.02,2.12,4.71999979019165,6.96,0.3,38.69,59100,1017804107.24,1,0.00999999977648258,A,4,34,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,18.94,19.19,18.75,19.30,2.94,19434768,2.94,0.00,33823852162.56,0.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMATAV              ",2.72,2.7,2.68,2.72,1.85000002384186,4.88,0.55,39.58,12300,2877925315.5,1,0,A,5,25,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,139.23,138.52,137.85,139.36,5.62,315904986,5.62,10.61,635532905965.66,0.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMATAR              ",6,6.05,6,6.1,9.59000015258789,10.07,0.6,NULL,41600,2165234500,1,0.00999999977648258,A,5,33,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,119.31,118.76,118.54,119.61,6.83,10861211,6.83,0.00,272409862439.4,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMATA               ",14.2,14.1,13.9,14.2,5.67000007629395,19.79,0.71,5.69,13181000,16215000000,1,1.14999997615814,A,5,25,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,139.23,138.52,137.85,139.36,5.62,315904986,5.62,10.61,635532905965.66,0.68,NULL,NULL,250000,3515110,NULL,NULL,NULL,NULL,NULL,26793100,57970310,1900600,4122300,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMARIN              ",1.66,1.61,1.61,1.7,3.73000001907349,4.59,0.35,134.81,14900,1607233359.9,1,0,A,7,10,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,22.01,21.93,21.92,22.38,1.82,212636570,1.82,0.00,110736305000.82,1.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMARC               ",2.14,2.1,2.08,2.18,2.85999989509583,1.3,1.62,15.44,3210800,882000000,1,0.759999990463257,S,62,70,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,658802,209540,310300,99000,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMANAH              ",0.91,0.91,0.9,0.92,0,1.53,0.59,0,359700,1077550902.61,1,0.0299999993294477,A,3,11,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,2125.75,2099.61,2067.05,2129.90,2.74,191141107,2.74,18.45,415960503577.6,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91,10192,100,11200,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"AMA                 ",4.1,4.08,4.06,4.1,11.0299997329712,5.86,0.7,5.89,68800,2113100433.84,1,0.00999999977648258,S,62,70,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,814,4080,200,1000,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
2025-06-11 00:00:00.000,"ALUCON              ",171.5,172.5,171.5,172.5,6.96000003814697,168.87,1.02,9.71,1200,7451997585,1,0,A,4,21,NULL,NULL,74.96,NULL,NULL,NULL,NULL,NULL,1141.58,742.31,1586.27,1993.49,2051.55,1979.06,2052.44,4.04,31194280,4.04,17.30,122112063711.97,0.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1282574732,13165002079,262600403,58136057,510507070,563464499,201398781.55,-59,-251000186.54,0,0
